"lambda[40,1]","lambda[40,2]","lambda[40,3]","lambda[40,4]","lambda[40,5]","lambda[40,6]","lambda[40,7]","lambda[40,8]","lambda[40,9]","lambda[40,10]","lambda[40,11]","lambda[40,12]","lambda[40,13]","lambda[40,14]","lambda[40,15]","lambda[40,16]","lambda[40,17]","lambda[40,18]","lambda[40,19]","lambda[40,20]","lambda[40,21]","lambda[40,22]","lambda[40,23]","lambda[40,24]","lambda[40,25]","lambda[40,26]","lambda[40,27]","lambda[40,28]","lambda[40,29]","lambda[40,30]","lambda[40,31]","lambda[40,32]","lambda[40,33]","lambda[40,34]","lambda[40,35]","lambda[40,36]","lambda[40,37]","lambda[40,38]","lambda[40,39]","lambda[40,40]","Beta 0","Beta 1","Beta 2","Beta 3","Beta 4","Beta 5","Beta 6","Beta 7","Beta 8","Beta 9","Beta 10","Beta 11","Beta 12","Beta 13","Beta 14","Beta 15","Beta 16","Beta 17","Beta 18","Beta 19","Beta 20","Beta 21","Beta 22","Beta 23","Beta 24","Beta 25","Beta 26","Beta 27","Beta 28","Beta 29","Beta 30","Beta 31","Beta 32","Beta 33","Beta 34","Beta 35","Beta 36","Beta 37","Beta 38","Beta 39","alpha[40]","tau2.alpha"
45.008567341106,39.2728120391054,21.6474451377652,18.3760728089598,11.6669753058809,9.33213828294039,8.10134586205994,5.27638326054434,5.43080113644203,3.62913349179135,3.09964734200472,2.94413360469189,2.30323713944944,1.76609768631388,2.08701096377412,2.36985667253871,1.32528286094988,1.42837482688531,2.43676936518625,1.6234023685245,0.822289395750159,1.38264206911979,0.788453163484602,1.28341280231508,0.271940761432774,1.40612737662351,0.433273857764121,0.00159525683716254,0.0210470006951602,0.0459210283504407,0.000458036892793935,0.000000265585064712739,0.00000321015572769826,0.00000000470828538922457,0.000000129685239379412,0.000000000117458866612872,0.00000000000464057001518918,0.000000000019750681638821,4.3281069205216e-15,1.52289062337064e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.27598306172694,407.666945691098
44.7125023180841,39.0144766445933,21.5050488847473,18.2551955462377,11.5902302878413,9.27075175369046,8.04805544890412,5.24167536771882,5.39507748740201,3.60526115916068,3.07925795358639,2.924767181032,2.2880865137575,1.75448034803704,2.07328266746213,2.35426782553106,1.31656518953937,1.41897901957598,2.42074036846802,1.6127236758221,0.816880400457365,1.37354709053665,0.783266741925576,1.27497055091026,0.27015194315771,1.39687791238314,0.430423795159339,0.0015847632849319,0.0209085541479033,0.0456189611859223,0.000455023939678095,0.000000263838054022473,0.00000318903941839159,0.00000000467731442737213,0.000000128832173715458,0.000000000116686225666886,0.00000000000461004448306172,0.0000000000196207622399257,4.29963676137713e-15,1.51287309395117e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.26938336114905,308.16154657235
44.3075672231069,38.6611452498712,21.3102901805557,18.0898688711669,11.4852643217447,9.18679195391937,7.97516889752304,5.19420456642554,5.34621741244514,3.57261040838147,3.05137090751985,2.89827926792411,2.2673646466794,1.73859104125404,2.05450615372799,2.33294659285321,1.3046418253251,1.40612815294421,2.39881713267935,1.59811817666674,0.809482390384231,1.36110767442871,0.776173151182706,1.26342388511524,0.267705334332675,1.38422720260854,0.426525697505726,0.00157041100675397,0.020719197549172,0.0452058168208593,0.000450903052841575,0.000000261448626414415,0.00000316015814553001,0.00000000463495471445756,0.000000127665415744087,0.000000000115629466473746,0.00000000000456829399485783,0.0000000000194430684225538,4.26069745514128e-15,1.49917188336739e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.26028568486047,478.671854094089
43.755112127249,38.179093355723,21.0445798483865,17.8643128122898,11.3420586979768,9.07224515418258,7.87572938924269,5.1294399006699,5.2795573532684,3.5280648160747,3.01332446279578,2.86214166770965,2.23909369361807,1.71691317581138,2.02888925654239,2.30385792212804,1.2883747163448,1.3885956475008,2.36890714592005,1.57819181677347,0.799389246038861,1.34413651311527,0.766495327742755,1.24767070778448,0.264367412947921,1.36696777222601,0.421207502220598,0.00155083011758206,0.0204608573381085,0.0446421617743218,0.000445280905093632,0.00000025818871766699,0.00000312075527192099,0.000000004577163133661,0.000000126073601661009,0.0000000001141877243067,0.00000000000451133358256238,0.0000000000192006398059009,4.20757235330145e-15,1.48047924916424e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.24773865931989,449.521607840885
45.4767521054789,39.6813327572043,21.8726245780324,18.567223023828,11.7883366467815,9.42921235619362,8.18561707813279,5.33126886120915,5.48729301122559,3.66688419369339,3.13189026254598,2.97475885182647,2.32719570114406,1.78446885602608,2.10872031366106,2.39450821897477,1.33906861954288,1.44323296104215,2.46211694584627,1.64028920363813,0.830842953211296,1.39702448539261,0.796654752212532,1.29676302330503,0.274769523351585,1.42075409001151,0.437780826792237,0.00161185089892774,0.0212659342370021,0.0463987046487124,0.000462801450019265,0.000000268347713876866,0.00000324354817033218,0.00000000475726156455689,0.000000131034241510081,0.00000000011868068848007,0.00000000000468884180670504,0.0000000000199561307071994,4.37312843172429e-15,1.53873192270073e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.28633145736416,564.020597082099
49.7683955087271,43.4260621425519,23.9367452690685,20.3194128025094,12.9008025741654,10.3190476045954,8.95809417705588,5.8343809740989,6.00512913106756,4.01292824107477,3.42744690550452,3.25548699558407,2.54681327752061,1.95286927249609,2.3077203566375,2.6204780810738,1.46543659310064,1.57943092879149,2.69446704692998,1.79508337899801,0.909249644854848,1.52886175695073,0.871835101593449,1.41913861559964,0.300699537209444,1.55483072556133,0.479094225625421,0.0017639613500294,0.0232728015297775,0.0507773527602366,0.00050647604633569,0.000000293671701248815,0.00000354964197571294,0.00000000520620457974194,0.000000143399949528807,0.000000000129880591072654,0.00000000000513132804587065,0.0000000000218393917744204,4.7858207836767e-15,1.68394213230649e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.3765103589497,568.818511095332
51.4308777075599,44.876682652605,24.7363373093793,20.99817010882,13.3317458346618,10.6637489512269,9.2573337236113,6.02927483015956,6.20572672277295,4.14697760508952,3.54193863081735,3.3642345074009,2.63188798596457,2.01810365204532,2.38480831524209,2.70801351631709,1.5143885881297,1.63219083347721,2.78447403741206,1.8550470192259,0.939622561912242,1.57993243000389,0.90095820917811,1.46654405557805,0.310744217627568,1.60676887580751,0.495098069300191,0.00182288537829828,0.024050214943747,0.0524735385465142,0.000523394562646319,0.000000303481621191713,0.00000366821555110212,0.0000000053801145953016,0.000000148190135367998,0.000000000134219171178061,0.00000000000530273685753579,0.0000000000225689230298924,4.94568814082852e-15,1.74019316853556e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.40936893042274,434.238165079326
44.5073239389496,38.8354455757487,21.4063657235591,18.1714254318675,11.5370446117783,9.22820978624142,8.01112423533786,5.21762217453703,5.37032035691766,3.58871720383179,3.06512774116035,2.91134590155895,2.27758685800411,1.74642932393035,2.06376871151819,2.34346447453418,1.3105236866574,1.41246755633487,2.40963198581534,1.60532314995927,0.813131869558328,1.36724410700654,0.779672458622105,1.26911991903958,0.268912259960764,1.39046786751755,0.428448650578893,0.00157749106474165,0.0208126082037556,0.045409623214915,0.000452935909047503,0.000000262627344232776,0.00000317440543673235,0.00000000465585099448073,0.000000128240983886822,0.000000000116150771612463,0.00000000000458888974097094,0.0000000000195307257627647,4.27990642968396e-15,1.50593076611979e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.26478396324736,234.305010788143
45.4608316286242,39.66744113763,21.8649674214145,18.5607230204038,11.7842097922448,9.42591138261647,8.18275146172,5.32940249348099,5.48537202264713,3.66560049285215,3.13079385209168,2.9737174498517,2.32638099772789,1.7838441501312,2.10798209399074,2.39366995082866,1.33859983912261,1.44272771482538,2.46125500927352,1.63971497207822,0.830552092158251,1.39653541581408,0.796375859746457,1.29630905320508,0.274673332185014,1.42025671318579,0.437627568716458,0.0016112866230342,0.0212584894702116,0.0463824614152085,0.000462639432737199,0.000000268253770853893,0.00000324241267073772,0.00000000475559614499363,0.00000013098836911347,0.000000000118639140808644,0.0000000000046872003394937,0.0000000000199491444757223,4.37159748928102e-15,1.53819324425895e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.28598131661127,324.5694146196
44.8465407787258,39.1314336503761,21.5695163938128,18.309920694303,11.6249753042399,9.29854347255279,8.07218178734646,5.25738878255913,5.41125076878781,3.61606895632996,3.08848890633158,2.93353500368464,2.29494570477161,1.75973990258856,2.07949792276689,2.36132541387688,1.320511968677,1.42323281333849,2.42799722719389,1.61755827437375,0.819329232120302,1.37766468915202,0.785614807073276,1.27879263827169,0.270961800551569,1.40106545178204,0.431714113077944,0.00158951406424822,0.0209712334941025,0.0457557170151965,0.000456388003536469,0.000000264628983735337,0.00000319859947234531,0.00000000469133600955338,0.000000129218384849943,0.000000000117036025862707,0.00000000000462386440442517,0.0000000000196795810630939,4.312526147185e-15,1.51740836194437e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.27237666157047,253.823193562049
37.9632445571761,33.1253238208922,18.2589071892648,15.4996123462452,9.84070951254606,7.87135136276802,6.83321848200135,4.45045554503785,4.58070193884719,3.06105460401281,2.61445047103413,2.4832797542045,1.94270468854122,1.48964524618768,1.76032502902852,1.99889607112368,1.11783245568282,1.20478713444489,2.0553347241407,1.36928644415457,0.693574029829778,1.16621305911011,0.665034282037859,1.08251643987788,0.229373078087479,1.18602214268984,0.365452232635456,0.00134554661519739,0.0177524520727343,0.0387328753739878,0.000386339037311777,0.000000224012257177866,0.00000270766065566205,0.00000000397128369631236,0.000000109385229276564,0.0000000000990726864252061,0.00000000000391416800797455,0.0000000000166590496325508,3.65061567608051e-15,1.28450809666295e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.10574864786404,238.338074499918
42.6810669362772,37.2419212260957,20.5280041002443,17.4258022398507,11.0636481761421,8.8495511464326,7.68240593822945,5.0035288930219,5.14996145212555,3.44146234004581,2.93935718238541,2.79188543147505,2.18413125158908,1.67476856115622,1.97908664736003,2.24730572967227,1.25674932216833,1.35451015657427,2.31075820733352,1.53945235871182,0.779766849164967,1.3111423488283,0.747680369200991,1.21704446416487,0.257878055825475,1.33341317504653,0.410868232814875,0.00151276229993006,0.0199586100723892,0.0435463424097445,0.000434350712220248,0.000000251851027347128,0.00000304415091578865,0.00000000446480871807398,0.000000122978906230251,0.000000000111384788370828,0.0000000000044005950675946,0.0000000000187293267673893,4.10429018506963e-15,1.44413831571459e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.22288562934776,218.23311399499
37.8614327527582,33.0364866040138,18.2099395019841,15.458044679436,9.81431818577958,7.85024156315004,6.81489280115534,4.43852008180738,4.56841717406129,3.05284530851419,2.6074389017354,2.47661996535876,1.9374946420318,1.48565023806269,1.75560409777889,1.99353532764091,1.11483459444421,1.20155607362466,2.04982262054186,1.36561422052694,0.691713966911078,1.16308544825206,0.663250758499663,1.07961329096789,0.228757933432764,1.18284140680082,0.364472143824103,0.0013419380582782,0.0177048426231352,0.0386289995336028,0.000385302933180938,0.000000223411489451581,0.00000270039911044061,0.0000000039606333010763,0.000000109091874277558,0.0000000000988069881401638,0.00000000000390367078856312,0.0000000000166143725265036,3.64082526502496e-15,1.2810632360185e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.103063193228,168.193163004934
40.2207471720243,35.0951371499593,19.344681895954,16.4213042566424,10.4258920414808,8.33942506118639,7.2395591088599,4.71510402667797,4.85309558500179,3.24308168977321,2.76992002701114,2.63094918035361,2.05822855815291,1.57822771793612,1.86500360438131,2.11776138835376,1.18430490083607,1.27643038143471,2.1775561930446,1.45071172179383,0.734817743432113,1.23556248013881,0.704580865797397,1.14688880114853,0.243012858606723,1.25654952041062,0.387184025594673,0.00142556019247826,0.0188081101820882,0.0410361444558935,0.000409312874166943,0.000000237333253900773,0.00000286867300014363,0.00000000420743799327259,0.000000115889874598586,0.000000000104964091421639,0.00000000000414692589302965,0.0000000000176496880393847,3.8677012948333e-15,1.36089198905241e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.16351316601807,156.190920032573
38.8613645879483,33.9089901591197,18.6908694853745,15.8662962922499,10.0735172831495,8.05756880573449,6.9948761712983,4.55574273315055,4.68907044670957,3.1334718720103,2.67630214796235,2.54202824409986,1.98866445870855,1.52488670802667,1.80197013043336,2.04618519569269,1.1442777116457,1.23328953119425,2.10395905294148,1.40168050313728,0.709982340981249,1.193802885026,0.680767410668339,1.10812620294305,0.234799499310248,1.21408060438652,0.374097962847635,0.00137737904631708,0.0181724328459223,0.0396492030385105,0.000395478899621396,0.000000229311854134256,0.00000277171746376024,0.00000000406523481869774,0.00000011197302351359,0.000000000101416510437584,0.0000000000040067679090835,0.0000000000170531631058101,3.7369805561529e-15,1.31489650167835e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.12913076354264,91.895237095961
36.3055865328134,31.6789127071473,17.4616353972611,14.8228246512006,9.41101675895843,7.52765026710907,6.53484726581479,4.25612723004912,4.38068643925765,2.92739422312224,2.50029097668213,2.37484780484636,1.85787684904828,1.42460016311851,1.68346076350294,1.91161464534421,1.06902250907078,1.15218032793093,1.96558891505708,1.30949680582729,0.663289248603945,1.11529058243299,0.635995683599941,1.03524856053829,0.219357545224058,1.13423470605648,0.349494828756633,0.00128679357209337,0.0169772945493525,0.0370416115629184,0.000369469614985141,0.000000214230803564037,0.00000258943115590606,0.00000000379787833112294,0.000000104608943551461,0.0000000000947466959688171,0.00000000000374325658871083,0.0000000000159316353236905,3.49121222045108e-15,1.22842028913677e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.06110183312485,103.426516691618
34.2175781759998,29.8569938019808,16.4573811180977,13.9703337620831,8.86976998358798,7.09471974137061,6.15901486632471,4.01134866915265,4.12874422409792,2.75903380850554,2.35649414119899,2.23826546212073,1.75102656078101,1.3426685010857,1.58664150018144,1.80167378676922,1.00754084341736,1.08591608644562,1.85254388610568,1.23418497272092,0.625142130588983,1.05114794547846,0.599418274196189,0.975709303574913,0.20674184523684,1.06900255390013,0.329394668070689,0.00121278744828109,0.0160008957005666,0.0349112729048908,0.000348220663588076,0.000000201909952949922,0.00000244050768684053,0.00000000357945459938185,0.00000009859266977124,0.0000000000892976201692961,0.00000000000352797426482214,0.0000000000150153744704604,3.29042548243424e-15,1.15777133192798e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.00186969849927,89.0870201015939
35.2174282416584,30.7294260080162,16.9382717733878,14.3785519900782,9.12894788492428,7.30203002974788,6.33898351830856,4.12856173460111,4.24938763031208,2.83965377875589,2.4253517561267,2.30366839209292,1.8021921930406,1.38190176248319,1.63300374124868,1.85431934937248,1.03698155290484,1.11764694900836,1.90667589149282,1.27024830600718,0.643409010760933,1.08186287033076,0.616933493938782,1.00421988390369,0.212782917064636,1.10023919689715,0.339019699941853,0.00124822553812943,0.0164684476861139,0.0359313929825491,0.000358395797887803,0.000000207809835129652,0.00000251182020809427,0.00000000368404756320312,0.000000101473583400989,0.0000000000919069290727546,0.00000000000363106295456461,0.0000000000154541291676209,3.3865729104531e-15,1.19160183086894e-17,-1.46913020471971,-1.60545058788039,-2.2010956217354,-2.36493363417126,-2.81922083446577,-3.04251888953134,-3.18395285804103,-3.61274218725388,-3.5838963997243,-3.98698914944085,-4.14469471735072,-4.19616847986155,-4.4416674763894,-4.70721064606147,-4.54025018028003,-4.4131535841307,-4.99435714511019,-4.91944574843916,-4.38530993038627,-4.79145888739299,-5.47164594465612,-4.95198685011866,-5.51366533558244,-5.02646028013069,-6.57815408698262,-4.93514367740389,-6.11236834666095,-11.7167035910014,-9.1369802755231,-8.35681519455739,-12.9645438868693,-20.4173137149084,-17.9251741704244,-24.4499250931804,-21.1341386196915,-28.1409159767404,-31.3721669708614,-29.9238161735459,-38.3496292110267,-43.9993193878572,5.0306712852937,116.676655820114
